LocationID	Treatment	Label	LabelID	Type	Type2	TreeSizeCat	TreePerimeter	Lat	Long	Aspect	DistIsland	DistReef	TreesWithin50	Timepoint	Grouping	MedGroupProb	Maxgroupsize	TotalGroupingFish	Predominantspecies
7	a	7TM	10	medium	medium	M	12.5	-18.172299	178.525436	e	778.6570957	325.4842522	0	15	y	0.95	55	55	Lutjanussp.
7	a	7TM	10	medium	medium	M	12.5	-18.172299	178.525436	e	778.6570957	325.4842522	0	16	y	0.95	36	36	Lutjanussp.
7	a	7TM	10	medium	medium	M	12.5	-18.172299	178.525436	e	778.6570957	325.4842522	0	17	n	0.95	16	16	Lutjanussp.
7	a	7TM	10	medium	medium	M	12.5	-18.172299	178.525436	e	778.6570957	325.4842522	0	18	y	0.95	20	20	Lutjanussp.
7	a	7TM	10	medium	medium	M	12.5	-18.172299	178.525436	e	778.6570957	325.4842522	0	19	y	0.95	30	30	Lutjanussp.
7	a	7TM	10	medium	medium	M	12.5	-18.172299	178.525436	e	778.6570957	325.4842522	0	20	y	0.95	42	42	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	1	n	0.85	17	17	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	2	y	0.85	25	25	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	3	y	0.85	23	23	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	4	n	0.85	17	17	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	5	y	0.85	21	21	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	6	n	0.85	12	12	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	7	n	0.85	11	11	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	8	n	0.85	16	16	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	9	n	0.85	13	13	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	10	n	0.85	6	6	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	11	n	0.85	15	15	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	12	n	0.85	15	15	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	13	n	0.85	17	17	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	14	n	0.85	11	11	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	15	n	0.85	13	13	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	16	n	0.85	14	14	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	17	n	0.85	17	17	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	18	n	0.85	11	11	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	19	n	0.85	10	10	Lutjanussp.
6	a	6TM	11	medium	medium	M	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	20	n	0.85	9	9	Lutjanussp.
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	1	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	2	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	3	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	4	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	5	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	6	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	7	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	8	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	9	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	10	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	11	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	12	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	13	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	14	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	15	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	16	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	17	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	18	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	19	n	0	0	0	nogroup
5	a	5TM	12	medium	medium	M	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	20	n	0	0	0	nogroup
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	1	y	1	61	61	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	2	y	1	75	108	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	3	y	1	64	100	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	4	y	1	49	86	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	5	y	1	55	78	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	6	y	1	60	107	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	7	y	1	53	102	juvenilesp.
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	8	y	1	51	86	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	9	y	1	58	107	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	10	y	1	57	108	juvenilesp.
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	11	y	1	62	122	juvenilesp.
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	12	y	1	36	36	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	13	y	1	82	82	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	14	y	1	52	81	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	15	y	1	57	97	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	16	y	1	56	94	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	17	y	1	48	95	juvenilesp.
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	18	y	1	53	104	juvenilesp.
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	19	y	1	45	67	Abudefdufsexfasciatus
4	a	4TM	13	medium	medium	M	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	20	y	1	48	73	Abudefdufsexfasciatus
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	1	y	1	104	104	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	2	y	1	131	131	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	3	y	1	94	94	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	4	y	1	114	114	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	5	y	1	115	115	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	6	y	1	89	110	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	7	y	1	110	110	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	8	y	1	102	102	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	9	y	1	98	121	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	10	y	1	78	100	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	11	y	1	86	86	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	12	y	1	82	82	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	13	y	1	95	95	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	14	y	1	93	93	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	15	y	1	75	75	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	16	y	1	83	83	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	17	y	1	78	78	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	18	y	1	86	86	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	19	y	1	92	92	Lutjanussp.
3	a	3TM	14	medium	medium	M	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	20	y	1	65	65	Lutjanussp.
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	1	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	2	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	3	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	4	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	5	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	6	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	7	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	8	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	9	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	10	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	11	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	12	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	13	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	14	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	15	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	16	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	17	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	18	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	19	n	0	0	0	nogroup
2	a	2TM	15	medium	medium	M	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	20	n	0	0	0	nogroup
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	1	y	0.45	24	24	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	2	y	0.45	32	32	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	3	y	0.45	20	20	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	4	y	0.45	20	20	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	5	n	0.45	13	13	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	6	y	0.45	22	22	Abudefdufsexfasciatus
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	7	n	0.45	13	13	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	8	n	0.45	18	18	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	9	n	0.45	8	8	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	10	n	0.45	15	15	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	11	n	0.45	10	10	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	12	y	0.45	27	27	Abudefdufsexfasciatus
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	13	y	0.45	23	23	Abudefdufsexfasciatus
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	14	n	0.45	12	12	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	15	n	0.45	9	9	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	16	y	0.45	23	23	Abudefdufsexfasciatus
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	17	n	0.45	18	18	Abudefdufsexfasciatus
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	18	y	0.45	33	33	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	19	n	0.45	11	11	Lutjanussp.
1	a	1TM	16	medium	medium	M	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	20	n	0.45	7	7	Lutjanussp.
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	1	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	2	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	3	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	4	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	5	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	6	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	7	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	8	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	9	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	10	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	11	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	12	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	13	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	14	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	15	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	16	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	17	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	18	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	19	n	0	0	0	nogroup
8	a	8TS	17	small	small	S	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	20	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	1	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	2	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	3	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	4	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	5	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	6	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	7	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	8	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	9	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	10	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	11	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	12	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	13	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	14	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	15	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	16	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	17	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	18	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	19	n	0	0	0	nogroup
7	a	7TS	18	small	small	S	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	20	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	1	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	2	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	3	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	4	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	5	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	6	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	7	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	8	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	9	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	10	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	11	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	12	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	13	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	14	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	15	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	16	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	17	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	18	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	19	n	0	0	0	nogroup
6	a	6TS	19	small	small	S	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	20	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	1	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	2	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	3	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	4	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	5	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	6	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	7	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	8	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	9	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	10	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	11	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	12	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	13	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	14	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	15	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	16	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	17	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	18	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	19	n	0	0	0	nogroup
5	a	5TS	20	small	small	S	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	20	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	1	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	2	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	3	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	4	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	5	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	6	n	0	0	0	nogroup
4	a	4TS	21	small	small	S	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	7	n	0	0	0	nogroup
