LocationID	SiteID	Treatment	Label	Type	TreePerimeter	Lat	Long	Aspect	DistIsland	DistReef	TreesWithin50	Timepoint	GroupingProb	Grouping	MedGroupProb	Maxgroupsize	TotalGroupingFish	Predominantspecies
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	18	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	19	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	20	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	1	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	2	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	3	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	4	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	5	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	6	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	7	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	8	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	9	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	10	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	11	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	12	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	13	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	14	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	15	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	16	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	17	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	18	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	19	0	n	0	0	0	nogroup
8	17	a	8TS	small	0.7	-18.171789	178.52354	e	584.7012265	458.2757883	1	20	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	1	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	2	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	3	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	4	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	5	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	6	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	7	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	8	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	9	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	10	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	11	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	12	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	13	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	14	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	15	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	16	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	17	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	18	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	19	0	n	0	0	0	nogroup
7	18	b	7NTS	control	na	-18.171999	178.52312	na	537.3524196	460.9918001	1	20	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	1	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	2	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	3	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	4	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	5	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	6	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	7	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	8	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	9	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	10	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	11	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	12	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	13	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	14	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	15	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	16	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	17	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	18	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	19	0	n	0	0	0	nogroup
7	18	a	7TS	small	0.5	-18.17191	178.5233	e	557.5688959	459.6979192	1	20	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	1	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	2	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	3	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	4	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	5	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	6	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	7	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	8	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	9	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	10	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	11	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	12	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	13	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	14	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	15	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	16	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	17	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	18	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	19	0	n	0	0	0	nogroup
6	19	b	6NTS	control	na	-18.171548	178.52246	na	478.2568228	539.630681	0	20	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	1	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	2	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	3	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	4	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	5	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	6	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	7	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	8	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	9	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	10	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	11	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	12	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	13	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	14	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	15	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	16	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	17	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	18	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	19	0	n	0	0	0	nogroup
6	19	a	6TS	small	0.5	-18.171588	178.522264	e	457.0734466	546.4495764	1	20	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	1	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	2	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	3	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	4	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	5	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	6	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	7	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	8	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	9	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	10	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	11	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	12	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	13	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	14	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	15	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	16	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	17	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	18	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	19	0	n	0	0	0	nogroup
5	20	b	5NTS	control	na	-18.171221	178.522026	na	445.3493338	594.2347422	1	20	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	1	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	2	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	3	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	4	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	5	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	6	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	7	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	8	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	9	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	10	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	11	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	12	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	13	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	14	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	15	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	16	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	17	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	18	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	19	0	n	0	0	0	nogroup
5	20	a	5TS	small	3	-18.171308	178.521824	e	421.9596385	596.9394779	2	20	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	1	0	n	0	7	7	Lutjanussp.
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	2	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	3	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	4	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	5	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	6	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	7	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	8	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	9	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	10	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	11	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	12	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	13	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	14	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	15	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	16	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	17	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	18	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	19	0	n	0	0	0	nogroup
4	21	b	4NTS	control	na	-18.171829	178.521015	na	322.570398	597.0117379	0	20	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	1	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	2	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	3	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	4	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	5	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	6	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	7	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	8	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	9	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	10	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	11	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	12	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	13	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	14	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	15	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	16	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	17	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	18	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	19	0	n	0	0	0	nogroup
4	21	a	4TS	small	0.6	-18.171776	178.521187	e	341.6811989	591.5374967	3	20	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	1	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	2	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	3	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	4	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	5	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	6	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	7	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	8	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	9	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	10	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	11	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	12	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	13	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	14	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	15	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	16	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	17	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	18	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	19	0	n	0	0	0	nogroup
3	22	b	3NTS	control	na	-18.174138	178.51924	na	148.8499826	497.6096579	6	20	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	1	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	2	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	3	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	4	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	5	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	6	0	n	0	6	6	Abudefdufsexfasciatus
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	7	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	8	0	n	0	7	7	Abudefdufsexfasciatus
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	9	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	10	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	11	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	12	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	13	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	14	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	15	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	16	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	17	0	n	0	6	6	Abudefdufsexfasciatus
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	18	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	19	0	n	0	0	0	nogroup
3	22	a	3TS	small	4.6	-18.174176	178.51908	e	137.1191044	504.6754286	6	20	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	1	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	2	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	3	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	4	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	5	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	6	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	7	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	8	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	9	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	10	0	n	0	0	0	nogroup
2	23	b	2NTS	control	na	-18.175038	178.518455	na	143.9431954	474.2601431	8	11	0	n	0	16	16	Mugilsp.
